 first line of of the log 
12,start,434075,0, , 
12,start,267028,26527, , 
12,start,306737,39447, , 
12,start,650782,46252, , 
12,start,489627,69142, , 
12,start,760423,2586033, , 
12,start,213247,2604342, , 
12,start,195991,2615249, , 
12,start,106654,2619321, , 
12,start,376757,2622811, , 
12,start,136029,4156816, , 
12,start,10715.3,4170217, , 
12,start,94229.3,4180932, , 
12,start,31806,4181420, , 
12,start,115804,4181912, , 
12,start,282666,5520457, , 
12,start,135965,5525662, , 
12,start,24814.2,5537128, , 
12,start,52839.6,5548588, , 
12,start,221328,5560031, , 
12,start,233472,8971402, , 
12,start,267704,8986497, , 
12,start,247468,9014477, , 
12,start,160454,9028835, , 
12,start,199511,9035833, , 
12,start,82503.8,10854341, , 
12,start,331303,10924642, , 
12,start,218854,10934605, , 
12,start,284382,10936844, , 
12,start,210440,10938463, , 
12,start,145838,13916587, , 
12,start,95695.7,13962837, , 
12,start,304897,13973092, , 
12,start,121297,13973102, , 
12,start,359993,13980950, , 
12,start,167100,16326479, , 
12,start,519591,16366465, , 
12,start,65744.7,16375668, , 
12,start,261852,16396589, , 
12,start,51670.2,16396874, , 
12,start,44419.6,18765253, , 
12,start,64258.7,18780468, , 
12,start,190971,18796519, , 
12,start,80623.2,18796528, , 
12,start,106590,18798409, , 
12,start,176412,20524456, , 
12,start,190985,20538222, , 
12,start,106438,20555614, , 
12,start,378293,20565594, , 
12,start,601404,20565620, , 
12,start,56897.2,22714492, , 
12,start,261649,22737591, , 
12,start,62346.6,22743308, , 
12,start,451237,22760426, , 
12,start,68414.6,22761820, , 
12,start,65713.9,25208190, , 
12,start,45801.7,25213812, , 
12,start,325129,25225035, , 
12,start,400056,25227239, , 
12,start,272633,25234850, , 
12,start,135981,30260135, , 
12,start,129083,30272282, , 
12,start,354216,30272805, , 
12,start,397188,30277754, , 
12,start,106016,30303979, , 
12,start,117114,32245883, , 
12,start,327022,32256312, , 
12,start,12696.8,32258063, , 
12,start,254102,32268138, , 
12,start,176162,32268567, , 
12,start,116612,33962343, , 
12,start,111911,33968292, , 
12,start,676455,33976089, , 
12,start,153940,33995393, , 
12,start,459153,34011591, , 
12,start,93074.3,35374895, , 
12,start,356870,35399763, , 
12,start,2338.45,35428872, , 
12,start,253048,35431210, , 
12,start,580316,35431290, , 
12,start,122345,36738926, , 
12,start,148390,36793606, , 
12,start,107549,36802381, , 
12,start,168940,36827966, , 
12,start,61636.9,36833293, , 
12,start,51746.2,38558543, , 
12,start,582626,38584832, , 
12,start,457815,38610289, , 
12,start,876523,38632568, , 
12,start,37403.9,38635220, , 
12,start,558042,40143071, , 
12,start,393338,40176225, , 
12,start,400251,40190076, , 
12,start,176079,40196727, , 
12,start,418950,40197196, , 
12,start,248617,41479533, , 
12,start,90379.4,41489992, , 
12,start,496548,41504454, , 
12,start,49032.1,41507178, , 
12,start,430722,41513887, , 
12,start,246621,43118614, , 
12,start,30518.6,43142116, , 
12,start,133699,43147979, , 
12,start,196956,43162339, , 
12,start,195287,43162361, , 
12,start,296211,44423802, , 
12,start,157459,44479774, , 
12,start,197918,44528574, , 
12,start,220136,44534216, , 
12,start,357905,44546535, , 
12,start,114288,47196845, , 
12,start,201152,47214548, , 
12,start,304069,47219891, , 
12,start,198317,47219896, , 
12,start,35508.1,47243318, , 
12,start,349323,48687780, , 
12,start,96728.4,48741276, , 
12,start,516787,48759735, , 
12,start,354308,48761997, , 
12,start,130087,48766778, , 
12,start,175725,50120351, , 
12,start,483535,50174217, , 
12,start,316931,50210733, , 
12,start,104218,50222413, , 
12,start,214705,50228609, , 
12,start,167847,52314498, , 
12,start,228275,52319826, , 
12,start,13739.4,52337361, , 
12,start,219442,52343022, , 
12,start,376399,52351100, , 
12,start,107295,53914361, , 
12,start,482747,53985303, , 
12,start,427060,54012845, , 
12,start,451692,54020722, , 
12,start,134358,54021655, , 
12,start,203398,58536980, , 
12,start,348670,58611487, , 
12,start,469940,58656852, , 
12,start,473402,58661334, , 
12,start,183410,58663155, , 
12,start,53116.9,60581823, , 
12,start,66752.6,60619278, , 
12,start,217688,60627009, , 
12,start,61663.4,60634939, , 
12,start,104572,60645277, , 
12,start,129554,63399259, , 
12,start,205558,63413422, , 
12,start,288625,63432754, , 
12,start,118604,63452970, , 
12,start,300325,63471662, , 
12,start,339260,65826200, , 
12,start,399220,65833420, , 
12,start,67412.4,65835498, , 
12,start,135757,65842618, , 
12,start,40390,65846533, , 
12,start,42483.8,67807480, , 
12,start,289383,67849963, , 
12,start,156224,67884619, , 
12,start,13552.9,67892294, , 
12,start,173245,67894845, , 
12,start,294229,70058737, , 
12,start,309051,70078565, , 
12,start,281129,70094485, , 
12,start,209293,70099997, , 
12,start,44493.7,70106058, , 
12,start,18961.5,72416456, , 
12,start,327594,72435417, , 
12,start,360614,72463070, , 
12,start,173946,72473673, , 
12,start,363449,72483128, , 
12,start,10170.4,74285003, , 
12,start,266676,74295173, , 
12,start,266000,74307268, , 
12,start,374388,74316648, , 
12,start,240745,74329666, , 
12,start,74680.2,75979256, , 
12,start,150595,76053936, , 
12,start,234956,76065873, , 
12,start,216167,76078066, , 
12,start,109156,76096814, , 
12,start,79862.7,78266783, , 
12,start,248545,78346645, , 
12,start,257990,78350345, , 
12,start,70523.2,78355482, , 
12,start,194684,78362969, , 
12,start,42781.5,79993756, , 
12,start,29195.5,80032454, , 
12,start,468848,80036537, , 
