 first line of of the log 
22,start,234463,0, , 
22,start,387198,26364, , 
22,start,111925,1210662, , 
22,start,286061,1315185, , 
22,start,28843.3,3694991, , 
22,start,38933.8,3706265, , 
22,start,290591,5565568, , 
22,start,511998,5582041, , 
22,start,85314.8,6965443, , 
22,start,287070,6974060, , 
22,start,268652,10018884, , 
22,start,162378,10028148, , 
22,start,442224,11848550, , 
22,start,290079,11886106, , 
22,start,245122,13261556, , 
22,start,61289.7,13276443, , 
22,start,31798.9,15715107, , 
22,start,193933,15740165, , 
22,start,311185,17704841, , 
22,start,215960,17709386, , 
22,start,456449,19840585, , 
22,start,46242.7,19906109, , 
22,start,405347,21910027, , 
22,start,107471,21955703, , 
22,start,55709.5,26828403, , 
22,start,125250,26853175, , 
22,start,124952,27994805, , 
22,start,232598,27997164, , 
22,start,171120,43192062, , 
22,start,53932.9,43259067, , 
22,start,63636.7,46890170, , 
22,start,23227.4,46933010, , 
22,start,289612,48351821, , 
22,start,685068,48381840, , 
22,start,76540.6,50695546, , 
22,start,33617.7,50705224, , 
22,start,374748,52320944, , 
22,start,273384,52341054, , 
22,start,209970,54388499, , 
22,start,58802.8,54433515, , 
22,start,421563,56574215, , 
22,start,369456,56645163, , 
22,start,348267,64263956, , 
22,start,143669,64273062, , 
22,start,183615,66525284, , 
22,start,401236,66531931, , 
22,start,308519,68769678, , 
22,start,156223,68777402, , 
22,start,177974,71387952, , 
22,start,53340.9,71422917, , 
22,start,414848,73509735, , 
22,start,315764,73546356, , 
22,start,103179,75519536, , 
22,start,95887.4,75566476, , 
22,start,382723,78188142, , 
22,start,128071,78222702, , 
22,start,137044,80954536, , 
22,start,144968,80961152, , 
22,start,302688,82969123, , 
22,start,96087.9,82982839, , 
22,start,321007,85372715, , 
22,start,48474.8,85406331, , 
22,start,211292,87005898, , 
22,start,69056.1,87015394, , 
22,start,134821,89461745, , 
22,start,54277.1,89466092, , 
22,start,85236.9,91585280, , 
22,start,267658,91611175, , 
22,start,280740,93341268, , 
22,start,318421,93373591, , 
22,start,160800,95350014, , 
22,start,366571,95358215, , 
22,start,333756,97412119, , 
22,start,210463,97444608, , 
22,start,46858.8,98629645, , 
22,start,322980,98656238, , 
22,start,189060,100614598, , 
22,start,150596,100671129, , 
22,start,289886,102429624, , 
22,start,389488,102466804, , 
22,start,172039,104805826, , 
22,start,420477,104825972, , 
22,start,338029,106620106, , 
22,start,151984,106702140, , 
22,start,244681,109047732, , 
22,start,266074,109052035, , 
22,start,158422,110471584, , 
22,start,334705,110505827, , 
22,start,150365,113323513, , 
22,start,222943,113359588, , 
22,start,137657,118075652, , 
22,start,634887,118112911, , 
22,start,189915,122395021, , 
22,start,134020,122468095, , 
22,start,53270.5,124810137, , 
22,start,7579.13,124863407, , 
22,start,104957,129009366, , 
22,start,85779.8,129029506, , 
22,start,137076,131225015, , 
22,start,171874,131239891, , 
22,start,66795.7,133038555, , 
22,start,400505,133040912, , 
22,start,222912,134247378, , 
22,start,295748,134302668, , 
22,start,125703,137635134, , 
22,start,77686.3,137642817, , 
22,start,468491,139772686, , 
22,start,953860,139804503, , 
22,start,231678,142382876, , 
22,start,743096,142424672, , 
22,start,447285,144979272, , 
22,start,198885,144994878, , 
22,start,14866.4,150060077, , 
22,start,525425,150074943, , 
22,start,44794.3,151115492, , 
22,start,498563,151133273, , 
22,start,353899,154186594, , 
22,start,72143.5,154199905, , 
22,start,140558,163002564, , 
22,start,201741,163045186, , 
22,start,191678,164825094, , 
22,start,54939.1,164861938, , 
22,start,282733,170816576, , 
22,start,122166,170847501, , 
22,start,91583.9,172644472, , 
22,start,210547,172651822, , 
22,start,111914,178766777, , 
22,start,135261,178806734, , 
22,start,455128,180621180, , 
22,start,409544,180654058, , 
22,start,379547,182012202, , 
22,start,309159,182022096, , 
22,start,219293,183832623, , 
22,start,147095,183882230, , 
22,start,123405,187509027, , 
22,start,102453,187529684, , 
22,start,453846,189396948, , 
22,start,253357,189441918, , 
22,start,28294.6,191475130, , 
22,start,543086,191503424, , 
22,start,418230,193293376, , 
22,start,254287,193320148, , 
22,start,265821,196129979, , 
22,start,422414,196165990, , 
22,start,39150.1,197780853, , 
22,start,383258,197820003, , 
22,start,376517,199269246, , 
22,start,407844,199297367, , 
22,start,118284,201320799, , 
22,start,469886,201323786, , 
22,start,225011,204717409, , 
22,start,27392.6,204773795, , 
22,start,230198,206158523, , 
22,start,35578.9,206195799, , 
22,start,385759,207419904, , 
22,start,182341,207575710, , 
22,start,148696,210506252, , 
22,start,290882,210549371, , 
22,start,401782,215455905, , 
22,start,210948,215464438, , 
22,start,592531,216874423, , 
22,start,390956,216881980, , 
22,start,259780,219548751, , 
22,start,592791,219603828, , 
22,start,292378,220611421, , 
22,start,149591,220625085, , 
22,start,25153.9,222838058, , 
22,start,17530.9,222863211, , 
22,start,59210.7,224649336, , 
22,start,55539.3,224687746, , 
22,start,365340,226486247, , 
22,start,108958,226488489, , 
22,start,49466,228264997, , 
22,start,63425.1,228314462, , 
22,start,105221,230074606, , 
22,start,147270,230111492, , 
22,start,281631,231866641, , 
22,start,301125,231939368, , 
22,start,22233.7,233888756, , 
22,start,313870,233907795, , 
22,start,96793.3,235321661, , 
22,start,224674,235334450, , 
22,start,35001.9,240954089, , 
22,start,30304.8,240961494, , 
22,start,332465,244390949, , 
22,start,185702,244441463, , 
22,start,103750,247073471, , 
22,start,87493.3,247114033, , 
22,start,327876,249373155, , 
22,start,58364.9,249405983, , 
22,start,597211,250745808, , 
22,start,250708,250765374, , 
22,start,154242,252754600, , 
22,start,186202,252805471, , 
22,start,446583,253876415, , 
22,start,176138,253881742, , 
22,start,17002.8,256246996, , 
22,start,352693,256263998, , 
22,start,166251,259131156, , 
22,start,326504,259137980, , 
22,start,738339,261725254, , 
22,start,376594,261743043, , 
22,start,115723,263118933, , 
22,start,861643,263145946, , 
22,start,336588,265192361, , 
22,start,240168,265278871, , 
22,start,390744,266338590, , 
22,start,333324,266371924, , 
22,start,202676,268547947, , 
22,start,60123.8,268598525, , 
22,start,138489,270527434, , 
22,start,106743,270563127, , 
22,start,342245,272095376, , 
22,start,34346.6,272119233, , 
22,start,299556,273374057, , 
22,start,710641,273419449, , 
22,start,494334,276266486, , 
22,start,66293.2,276275814, , 
22,start,353544,278866810, , 
22,start,182548,278886762, , 
22,start,384052,281437229, , 
22,start,31516,281474598, , 
22,start,37267.6,285004580, , 
22,start,316177,285041847, , 
22,start,236961,288254415, , 
22,start,639059,288266361, , 
22,start,41745.1,290909557, , 
22,start,84072.8,290915683, , 
22,start,405230,292549630, , 
22,start,67585.8,292593121, , 
22,start,286170,294513023, , 
22,start,430226,294534620, , 
22,start,10222.6,299013505, , 
22,start,267288,299023727, , 
22,start,493031,301086692, , 
22,start,257879,301105874, , 
22,start,432632,304126352, , 
22,start,122953,304153238, , 
22,start,54397.1,306115058, , 
22,start,292619,306127066, , 
22,start,323817,307907645, , 
22,start,231664,307968549, , 
22,start,207620,311181438, , 
22,start,220878,311202953, , 
22,start,153676,316013442, , 
22,start,218458,316013842, , 
22,start,402148,317176982, , 
22,start,134198,317187138, , 
22,start,72830.9,320037872, , 
22,start,190455,320056405, , 
22,start,187266,321889845, , 
22,start,430184,321903805, , 
22,start,13431.4,324394402, , 
22,start,98871.3,324407833, , 
22,start,116301,326150275, , 
22,start,312423,326160364, , 
22,start,175791,328755689, , 
22,start,562713,328779563, , 
22,start,75119.9,330418034, , 
22,start,410049,330424480, , 
22,start,285896,333966879, , 
22,start,459291,333975847, , 
22,start,311049,335459829, , 
22,start,15733.3,335494308, , 
22,start,304773,337989887, , 
22,start,101079,337994934, , 
22,start,688009,339442551, , 
22,start,305809,339461704, , 
22,start,63428.8,340743838, , 
22,start,112400,340775196, , 
22,start,210617,342662276, , 
22,start,90054.8,342696863, , 
22,start,71952.7,345599891, , 
22,start,18835.5,345630381, , 
22,start,58142.1,347924451, , 
22,start,262397,347982593, , 
22,start,353473,349221806, , 
22,start,123696,349272907, , 
22,start,235307,352848950, , 
22,start,38319.7,352882772, , 
22,start,338531,358411376, , 
22,start,423939,358451368, , 
22,start,298808,360602981, , 
22,start,115707,360655338, , 
