 first line of of the log 
20,start,374061,0, , 
20,start,135603,26364, , 
20,start,273208,1210662, , 
20,start,128692,1315185, , 
20,start,455665,3694991, , 
20,start,457519,3706265, , 
20,start,184457,5565568, , 
20,start,167692,5582041, , 
20,start,147010,6965443, , 
20,start,251462,6974060, , 
20,start,251415,10018884, , 
20,start,32690,10028148, , 
20,start,178869,11848550, , 
20,start,182430,11886106, , 
20,start,398000,13261556, , 
20,start,231787,13276443, , 
20,start,371705,15715107, , 
20,start,77443.6,15740165, , 
20,start,233580,17704841, , 
20,start,178412,17709386, , 
20,start,388723,19840585, , 
20,start,350763,19906109, , 
20,start,311673,21910027, , 
20,start,229176,21955703, , 
20,start,33067.7,26828403, , 
20,start,337493,26853175, , 
20,start,208991,27994805, , 
20,start,401357,27997164, , 
20,start,86177.3,43192062, , 
20,start,499952,43259067, , 
20,start,185404,46890170, , 
20,start,599059,46933010, , 
20,start,110852,48351821, , 
20,start,559445,48381840, , 
20,start,125840,50695546, , 
20,start,415784,50705224, , 
20,start,172825,52320944, , 
20,start,204122,52341054, , 
20,start,73719,54388499, , 
20,start,13570,54433515, , 
20,start,410478,56574215, , 
20,start,193888,56645163, , 
20,start,323473,64263956, , 
20,start,489798,64273062, , 
20,start,26563.9,66525284, , 
20,start,80706.1,66531931, , 
20,start,215278,68769678, , 
20,start,64496.5,68777402, , 
20,start,83678.6,71387952, , 
20,start,96595,71422917, , 
20,start,184626,73509735, , 
20,start,132495,73546356, , 
20,start,46859.5,75519536, , 
20,start,183914,75566395, , 
20,start,534851,78188142, , 
20,start,98018.2,78222702, , 
20,start,237865,80954536, , 
20,start,175488,80961152, , 
20,start,250518,82969081, , 
20,start,209746,82982839, , 
20,start,92485.9,85372715, , 
20,start,110587,85406331, , 
20,start,348485,87005898, , 
20,start,194270,87015394, , 
20,start,94190.2,89461745, , 
20,start,225393,89466092, , 
20,start,31976.6,91585280, , 
20,start,290978,91611175, , 
20,start,101520,93341268, , 
20,start,296615,93373591, , 
20,start,110796,95350014, , 
20,start,550412,95358215, , 
20,start,49209.9,97412119, , 
20,start,168848,97444608, , 
20,start,215280,98629645, , 
20,start,75430.8,98656238, , 
20,start,178746,100614598, , 
20,start,157336,100671129, , 
20,start,196393,102429624, , 
20,start,188804,102466804, , 
20,start,20065.7,104805826, , 
20,start,182055,104825891, , 
20,start,309804,106620106, , 
20,start,38626.9,106702140, , 
20,start,448258,109047732, , 
20,start,292474,109052035, , 
20,start,51993.5,110471584, , 
20,start,88875.8,110505827, , 
20,start,275968,113323513, , 
20,start,82429.2,113359588, , 
20,start,112011,118075652, , 
20,start,72736.9,118112911, , 
20,start,317635,122395021, , 
20,start,35775.9,122468095, , 
20,start,129892,124810137, , 
20,start,25213,124863488, , 
20,start,85213.4,129009366, , 
20,start,90768.2,129029506, , 
20,start,215733,131225015, , 
20,start,654117,131239891, , 
20,start,263379,133038555, , 
20,start,356463,133040912, , 
20,start,458875,134247378, , 
20,start,539941,134302668, , 
