 first line of of the log 
18,start,26284.4,0, , 
18,start,266540,26284, , 
18,start,198739,1210662, , 
18,start,146826,1315185, , 
18,start,52763.9,3694991, , 
18,start,163127,3706265, , 
18,start,303254,5565568, , 
18,start,304726,5582041, , 
18,start,166318,6965443, , 
18,start,104257,6974060, , 
18,start,152827,10018884, , 
18,start,4222.52,10028148, , 
18,start,140779,11848550, , 
18,start,185662,11886106, , 
18,start,14807.5,13261556, , 
18,start,63249.5,13276363, , 
18,start,59873.1,15715107, , 
18,start,7877.56,15740165, , 
18,start,89548.4,17704841, , 
18,start,265738,17709386, , 
18,start,204302,19840585, , 
18,start,323832,19906109, , 
18,start,57443.2,21910027, , 
18,start,413965,21955703, , 
18,start,166409,26828403, , 
18,start,39641.1,26853175, , 
18,start,234987,27994805, , 
18,start,28044.8,27997164, , 
18,start,127361,43192062, , 
18,start,65206.6,43259067, , 
18,start,196422,46890170, , 
18,start,368480,46933010, , 
18,start,321745,48351821, , 
18,start,223801,48381840, , 
18,start,159496,50695546, , 
18,start,153818,50705224, , 
18,start,20029.4,52320944, , 
18,start,647623,52340973, , 
18,start,389085,54388499, , 
18,start,855875,54433515, , 
18,start,202207,56574215, , 
18,start,93266.1,56645163, , 
18,start,130164,64263956, , 
18,start,106862,64273062, , 
18,start,292964,66525284, , 
18,start,290201,66531931, , 
18,start,129538,68769678, , 
18,start,149318,68777402, , 
18,start,161103,71387952, , 
18,start,439352,71422917, , 
18,start,36540.1,73509735, , 
18,start,265745,73546275, , 
18,start,292099,75519536, , 
18,start,78617.8,75566476, , 
18,start,366330,78188142, , 
18,start,197087,78222702, , 
18,start,289416,80954536, , 
18,start,205449,80961152, , 
18,start,13677.5,82969081, , 
18,start,373211,82982758, , 
18,start,227044,85372715, , 
18,start,250992,85406331, , 
18,start,62253.3,87005898, , 
18,start,193376,87015394, , 
18,start,384282,89461745, , 
18,start,184705,89466092, , 
18,start,47874.3,91585280, , 
18,start,106071,91611175, , 
18,start,110065,93341268, , 
18,start,194644,93373591, , 
18,start,85388.5,95350014, , 
18,start,323439,95358215, , 
18,start,35036.8,97412119, , 
18,start,2365.63,97444608, , 
18,start,26512.4,98629645, , 
18,start,209938,98656157, , 
18,start,70208.1,100614598, , 
18,start,286365,100671129, , 
18,start,432508,102429624, , 
18,start,117668,102466804, , 
18,start,22234.9,104805826, , 
18,start,90207.3,104825972, , 
18,start,270046,106620148, , 
18,start,379608,106702140, , 
18,start,107170,109047732, , 
18,start,63361,109052035, , 
18,start,268988,110471584, , 
18,start,26538.5,110505827, , 
18,start,126775,113323513, , 
18,start,222315,113359588, , 
