 first line of of the log 
8,start,110899,0, , 
8,start,12841.4,26527, , 
8,start,273313,39368, , 
8,start,101125,46252, , 
8,start,71480.2,69142, , 
8,start,156193,2586033, , 
8,start,159644,2604342, , 
8,start,375553,2615249, , 
8,start,280312,2619321, , 
8,start,113721,2622811, , 
8,start,250315,4156816, , 
8,start,418066,4170217, , 
8,start,195163,4181012, , 
8,start,111423,4181420, , 
8,start,151633,4181912, , 
8,start,216884,5520457, , 
8,start,131953,5525662, , 
8,start,78176.7,5537128, , 
8,start,35999.1,5548588, , 
8,start,81195.8,5560031, , 
8,start,307509,8971402, , 
8,start,114750,8986497, , 
8,start,99741.6,9014477, , 
8,start,138479,9028835, , 
8,start,119756,9035833, , 
8,start,380833,10854341, , 
8,start,157293,10924642, , 
8,start,42929.5,10934605, , 
8,start,502955,10936924, , 
8,start,109361,10938463, , 
8,start,344252,13916587, , 
8,start,10186.8,13962837, , 
8,start,255843,13973023, , 
8,start,275502,13973092, , 
8,start,281149,13980950, , 
8,start,71404.3,16326479, , 
8,start,90248.4,16366465, , 
8,start,90295.5,16375668, , 
8,start,199949,16396589, , 
8,start,209154,16396874, , 
8,start,189822,18765253, , 
8,start,58839.4,18780468, , 
8,start,262857,18796519, , 
8,start,149459,18796528, , 
8,start,71192.2,18798409, , 
8,start,346578,20524456, , 
8,start,82136.9,20538222, , 
8,start,9926.88,20555614, , 
8,start,162263,20565540, , 
8,start,210114,20565594, , 
8,start,70531.6,22714492, , 
8,start,25987.7,22737591, , 
8,start,224079,22743308, , 
8,start,375667,22760426, , 
8,start,95630.5,22761820, , 
8,start,74158.8,25208190, , 
8,start,20958.6,25213812, , 
8,start,416063,25225035, , 
8,start,356104,25227239, , 
8,start,15957.9,25234770, , 
8,start,68019.7,30260135, , 
8,start,69683.1,30272282, , 
8,start,189185,30272805, , 
8,start,207006,30277754, , 
8,start,238280,30303979, , 
8,start,539481,32245883, , 
8,start,469316,32256312, , 
8,start,147618,32258063, , 
8,start,389659,32268138, , 
8,start,124381,32268567, , 
8,start,291553,33962343, , 
8,start,92442.6,33968292, , 
8,start,372719,33976089, , 
8,start,67522.2,33995393, , 
8,start,83102.7,34011591, , 
8,start,475364,35374895, , 
8,start,77445.6,35399763, , 
8,start,201516,35428872, , 
8,start,161945,35431290, , 
8,start,184962,35431291, , 
8,start,500400,36738926, , 
